Country_Region,Date,Category,value
Republic of the Congo,2020-03-15,Recovered,0
Republic of the Congo,2020-03-16,Confirmed,1
Republic of the Congo,2020-03-16,Deaths,0
Republic of the Congo,2020-03-16,Recovered,0
Republic of the Congo,2020-03-17,Confirmed,1
Republic of the Congo,2020-03-17,Deaths,0
Republic of the Congo,2020-03-17,Recovered,0
Romania,2020-01-22,Confirmed,0
Romania,2020-01-22,Deaths,0
Romania,2020-01-22,Recovered,0
Romania,2020-01-23,Confirmed,0
Romania,2020-01-23,Deaths,0
Romania,2020-01-23,Recovered,0
Romania,2020-01-24,Confirmed,0
Romania,2020-01-24,Deaths,0
Romania,2020-01-24,Recovered,0
Romania,2020-01-25,Confirmed,0
Romania,2020-01-25,Deaths,0
Romania,2020-01-25,Recovered,0
Romania,2020-01-26,Confirmed,0
Romania,2020-01-26,Deaths,0
Romania,2020-01-26,Recovered,0
Romania,2020-01-27,Confirmed,0
Romania,2020-01-27,Deaths,0
Romania,2020-01-27,Recovered,0
Romania,2020-01-28,Confirmed,0
Romania,2020-01-28,Deaths,0
Romania,2020-01-28,Recovered,0
Romania,2020-01-29,Confirmed,0
Romania,2020-01-29,Deaths,0
Romania,2020-01-29,Recovered,0
Romania,2020-01-30,Confirmed,0
Romania,2020-01-30,Deaths,0
Romania,2020-01-30,Recovered,0
Romania,2020-01-31,Confirmed,0
Romania,2020-01-31,Deaths,0
Romania,2020-01-31,Recovered,0
Romania,2020-02-01,Confirmed,0
Romania,2020-02-01,Deaths,0
Romania,2020-02-01,Recovered,0
Romania,2020-02-02,Confirmed,0
Romania,2020-02-02,Deaths,0
Romania,2020-02-02,Recovered,0
Romania,2020-02-03,Confirmed,0
Romania,2020-02-03,Deaths,0
Romania,2020-02-03,Recovered,0
Romania,2020-02-04,Confirmed,0
Romania,2020-02-04,Deaths,0
Romania,2020-02-04,Recovered,0
Romania,2020-02-05,Confirmed,0
Romania,2020-02-05,Deaths,0
Romania,2020-02-05,Recovered,0
Romania,2020-02-06,Confirmed,0
Romania,2020-02-06,Deaths,0
Romania,2020-02-06,Recovered,0
Romania,2020-02-07,Confirmed,0
Romania,2020-02-07,Deaths,0
Romania,2020-02-07,Recovered,0
Romania,2020-02-08,Confirmed,0
Romania,2020-02-08,Deaths,0
Romania,2020-02-08,Recovered,0
Romania,2020-02-09,Confirmed,0
Romania,2020-02-09,Deaths,0
Romania,2020-02-09,Recovered,0
Romania,2020-02-10,Confirmed,0
Romania,2020-02-10,Deaths,0
Romania,2020-02-10,Recovered,0
Romania,2020-02-11,Confirmed,0
Romania,2020-02-11,Deaths,0
Romania,2020-02-11,Recovered,0
Romania,2020-02-12,Confirmed,0
Romania,2020-02-12,Deaths,0
Romania,2020-02-12,Recovered,0
Romania,2020-02-13,Confirmed,0
Romania,2020-02-13,Deaths,0
Romania,2020-02-13,Recovered,0
Romania,2020-02-14,Confirmed,0
Romania,2020-02-14,Deaths,0
Romania,2020-02-14,Recovered,0
Romania,2020-02-15,Confirmed,0
Romania,2020-02-15,Deaths,0
Romania,2020-02-15,Recovered,0
Romania,2020-02-16,Confirmed,0
Romania,2020-02-16,Deaths,0
Romania,2020-02-16,Recovered,0
Romania,2020-02-17,Confirmed,0
Romania,2020-02-17,Deaths,0
Romania,2020-02-17,Recovered,0
Romania,2020-02-18,Confirmed,0
Romania,2020-02-18,Deaths,0
Romania,2020-02-18,Recovered,0
Romania,2020-02-19,Confirmed,0
Romania,2020-02-19,Deaths,0
Romania,2020-02-19,Recovered,0
Romania,2020-02-20,Confirmed,0
Romania,2020-02-20,Deaths,0
Romania,2020-02-20,Recovered,0
Romania,2020-02-21,Confirmed,0
Romania,2020-02-21,Deaths,0
Romania,2020-02-21,Recovered,0
Romania,2020-02-22,Confirmed,0
Romania,2020-02-22,Deaths,0
Romania,2020-02-22,Recovered,0
Romania,2020-02-23,Confirmed,0
Romania,2020-02-23,Deaths,0
Romania,2020-02-23,Recovered,0
Romania,2020-02-24,Confirmed,0
Romania,2020-02-24,Deaths,0
Romania,2020-02-24,Recovered,0
Romania,2020-02-25,Confirmed,0
Romania,2020-02-25,Deaths,0
Romania,2020-02-25,Recovered,0
Romania,2020-02-26,Confirmed,1
Romania,2020-02-26,Deaths,0
Romania,2020-02-26,Recovered,0
Romania,2020-02-27,Confirmed,1
Romania,2020-02-27,Deaths,0
Romania,2020-02-27,Recovered,0
Romania,2020-02-28,Confirmed,3
Romania,2020-02-28,Deaths,0
Romania,2020-02-28,Recovered,0
Romania,2020-02-29,Confirmed,3
Romania,2020-02-29,Deaths,0
Romania,2020-02-29,Recovered,0
Romania,2020-03-01,Confirmed,3
Romania,2020-03-01,Deaths,0
Romania,2020-03-01,Recovered,0
Romania,2020-03-02,Confirmed,3
Romania,2020-03-02,Deaths,0
Romania,2020-03-02,Recovered,0
Romania,2020-03-03,Confirmed,3
Romania,2020-03-03,Deaths,0
Romania,2020-03-03,Recovered,0
Romania,2020-03-04,Confirmed,4
Romania,2020-03-04,Deaths,0
Romania,2020-03-04,Recovered,1
Romania,2020-03-05,Confirmed,6
Romania,2020-03-05,Deaths,0
Romania,2020-03-05,Recovered,1
Romania,2020-03-06,Confirmed,9
Romania,2020-03-06,Deaths,0
Romania,2020-03-06,Recovered,1
Romania,2020-03-07,Confirmed,9
Romania,2020-03-07,Deaths,0
Romania,2020-03-07,Recovered,3
Romania,2020-03-08,Confirmed,15
Romania,2020-03-08,Deaths,0
Romania,2020-03-08,Recovered,3
Romania,2020-03-09,Confirmed,15
Romania,2020-03-09,Deaths,0
Romania,2020-03-09,Recovered,3
Romania,2020-03-10,Confirmed,25
Romania,2020-03-10,Deaths,0
Romania,2020-03-10,Recovered,3
Romania,2020-03-11,Confirmed,45
Romania,2020-03-11,Deaths,0
Romania,2020-03-11,Recovered,6
Romania,2020-03-12,Confirmed,49
Romania,2020-03-12,Deaths,0
Romania,2020-03-12,Recovered,6
Romania,2020-03-13,Confirmed,89
Romania,2020-03-13,Deaths,0
Romania,2020-03-13,Recovered,7
Romania,2020-03-14,Confirmed,123
Romania,2020-03-14,Deaths,0
Romania,2020-03-14,Recovered,9
Romania,2020-03-15,Confirmed,131
Romania,2020-03-15,Deaths,0
Romania,2020-03-15,Recovered,9
Romania,2020-03-16,Confirmed,158
Romania,2020-03-16,Deaths,0
Romania,2020-03-16,Recovered,9
Romania,2020-03-17,Confirmed,184
Romania,2020-03-17,Deaths,0
Romania,2020-03-17,Recovered,16
Russia,2020-01-22,Confirmed,0
Russia,2020-01-22,Deaths,0
Russia,2020-01-22,Recovered,0
Russia,2020-01-23,Confirmed,0
Russia,2020-01-23,Deaths,0
Russia,2020-01-23,Recovered,0
Russia,2020-01-24,Confirmed,0
Russia,2020-01-24,Deaths,0
Russia,2020-01-24,Recovered,0
Russia,2020-01-25,Confirmed,0
Russia,2020-01-25,Deaths,0
Russia,2020-01-25,Recovered,0
Russia,2020-01-26,Confirmed,0
Russia,2020-01-26,Deaths,0
Russia,2020-01-26,Recovered,0
Russia,2020-01-27,Confirmed,0
Russia,2020-01-27,Deaths,0
Russia,2020-01-27,Recovered,0
Russia,2020-01-28,Confirmed,0
Russia,2020-01-28,Deaths,0
Russia,2020-01-28,Recovered,0
Russia,2020-01-29,Confirmed,0
Russia,2020-01-29,Deaths,0
Russia,2020-01-29,Recovered,0
Russia,2020-01-30,Confirmed,0
Russia,2020-01-30,Deaths,0
Russia,2020-01-30,Recovered,0
Russia,2020-01-31,Confirmed,2
Russia,2020-01-31,Deaths,0
Russia,2020-01-31,Recovered,0
Russia,2020-02-01,Confirmed,2
Russia,2020-02-01,Deaths,0
Russia,2020-02-01,Recovered,0
Russia,2020-02-02,Confirmed,2
Russia,2020-02-02,Deaths,0
Russia,2020-02-02,Recovered,0
Russia,2020-02-03,Confirmed,2
Russia,2020-02-03,Deaths,0
Russia,2020-02-03,Recovered,0
Russia,2020-02-04,Confirmed,2
Russia,2020-02-04,Deaths,0
Russia,2020-02-04,Recovered,0
Russia,2020-02-05,Confirmed,2
Russia,2020-02-05,Deaths,0
Russia,2020-02-05,Recovered,0
Russia,2020-02-06,Confirmed,2
Russia,2020-02-06,Deaths,0
Russia,2020-02-06,Recovered,0
Russia,2020-02-07,Confirmed,2
Russia,2020-02-07,Deaths,0
Russia,2020-02-07,Recovered,0
Russia,2020-02-08,Confirmed,2
Russia,2020-02-08,Deaths,0
Russia,2020-02-08,Recovered,0
Russia,2020-02-09,Confirmed,2
Russia,2020-02-09,Deaths,0
Russia,2020-02-09,Recovered,0
Russia,2020-02-10,Confirmed,2
Russia,2020-02-10,Deaths,0
Russia,2020-02-10,Recovered,0
Russia,2020-02-11,Confirmed,2
Russia,2020-02-11,Deaths,0
Russia,2020-02-11,Recovered,0
Russia,2020-02-12,Confirmed,2
Russia,2020-02-12,Deaths,0
Russia,2020-02-12,Recovered,2
Russia,2020-02-13,Confirmed,2
Russia,2020-02-13,Deaths,0
Russia,2020-02-13,Recovered,2
Russia,2020-02-14,Confirmed,2
Russia,2020-02-14,Deaths,0
Russia,2020-02-14,Recovered,2
Russia,2020-02-15,Confirmed,2
Russia,2020-02-15,Deaths,0
Russia,2020-02-15,Recovered,2
Russia,2020-02-16,Confirmed,2
Russia,2020-02-16,Deaths,0
Russia,2020-02-16,Recovered,2
Russia,2020-02-17,Confirmed,2
Russia,2020-02-17,Deaths,0
Russia,2020-02-17,Recovered,2
Russia,2020-02-18,Confirmed,2
Russia,2020-02-18,Deaths,0
Russia,2020-02-18,Recovered,2
Russia,2020-02-19,Confirmed,2
Russia,2020-02-19,Deaths,0
Russia,2020-02-19,Recovered,2
Russia,2020-02-20,Confirmed,2
Russia,2020-02-20,Deaths,0
Russia,2020-02-20,Recovered,2
Russia,2020-02-21,Confirmed,2
Russia,2020-02-21,Deaths,0
Russia,2020-02-21,Recovered,2
Russia,2020-02-22,Confirmed,2
Russia,2020-02-22,Deaths,0
Russia,2020-02-22,Recovered,2
Russia,2020-02-23,Confirmed,2
Russia,2020-02-23,Deaths,0
Russia,2020-02-23,Recovered,2
Russia,2020-02-24,Confirmed,2
Russia,2020-02-24,Deaths,0
Russia,2020-02-24,Recovered,2
Russia,2020-02-25,Confirmed,2
Russia,2020-02-25,Deaths,0
Russia,2020-02-25,Recovered,2
Russia,2020-02-26,Confirmed,2
Russia,2020-02-26,Deaths,0
Russia,2020-02-26,Recovered,2
Russia,2020-02-27,Confirmed,2
Russia,2020-02-27,Deaths,0
Russia,2020-02-27,Recovered,2
Russia,2020-02-28,Confirmed,2
Russia,2020-02-28,Deaths,0
Russia,2020-02-28,Recovered,2
Russia,2020-02-29,Confirmed,2
Russia,2020-02-29,Deaths,0
Russia,2020-02-29,Recovered,2
Russia,2020-03-01,Confirmed,2
Russia,2020-03-01,Deaths,0
Russia,2020-03-01,Recovered,2
Russia,2020-03-02,Confirmed,3
Russia,2020-03-02,Deaths,0
Russia,2020-03-02,Recovered,2
Russia,2020-03-03,Confirmed,3
Russia,2020-03-03,Deaths,0
Russia,2020-03-03,Recovered,2
Russia,2020-03-04,Confirmed,3
Russia,2020-03-04,Deaths,0
Russia,2020-03-04,Recovered,2
Russia,2020-03-05,Confirmed,4
Russia,2020-03-05,Deaths,0
Russia,2020-03-05,Recovered,2
Russia,2020-03-06,Confirmed,13
Russia,2020-03-06,Deaths,0
Russia,2020-03-06,Recovered,2
Russia,2020-03-07,Confirmed,13
Russia,2020-03-07,Deaths,0
Russia,2020-03-07,Recovered,2
Russia,2020-03-08,Confirmed,17
Russia,2020-03-08,Deaths,0
Russia,2020-03-08,Recovered,3
Russia,2020-03-09,Confirmed,17
Russia,2020-03-09,Deaths,0
Russia,2020-03-09,Recovered,3
Russia,2020-03-10,Confirmed,20
Russia,2020-03-10,Deaths,0
Russia,2020-03-10,Recovered,3
Russia,2020-03-11,Confirmed,20
Russia,2020-03-11,Deaths,0
Russia,2020-03-11,Recovered,3
Russia,2020-03-12,Confirmed,28
Russia,2020-03-12,Deaths,0
Russia,2020-03-12,Recovered,3
Russia,2020-03-13,Confirmed,45
Russia,2020-03-13,Deaths,0
Russia,2020-03-13,Recovered,3
Russia,2020-03-14,Confirmed,59
Russia,2020-03-14,Deaths,0
Russia,2020-03-14,Recovered,8
Russia,2020-03-15,Confirmed,63
Russia,2020-03-15,Deaths,0
Russia,2020-03-15,Recovered,8
Russia,2020-03-16,Confirmed,90
Russia,2020-03-16,Deaths,0
Russia,2020-03-16,Recovered,8
Russia,2020-03-17,Confirmed,114
Russia,2020-03-17,Deaths,0
Russia,2020-03-17,Recovered,8
Rwanda,2020-01-22,Confirmed,0
Rwanda,2020-01-22,Deaths,0
Rwanda,2020-01-22,Recovered,0
Rwanda,2020-01-23,Confirmed,0
Rwanda,2020-01-23,Deaths,0
Rwanda,2020-01-23,Recovered,0
Rwanda,2020-01-24,Confirmed,0
Rwanda,2020-01-24,Deaths,0
Rwanda,2020-01-24,Recovered,0
Rwanda,2020-01-25,Confirmed,0
Rwanda,2020-01-25,Deaths,0
Rwanda,2020-01-25,Recovered,0
Rwanda,2020-01-26,Confirmed,0
Rwanda,2020-01-26,Deaths,0
Rwanda,2020-01-26,Recovered,0
Rwanda,2020-01-27,Confirmed,0
Rwanda,2020-01-27,Deaths,0
Rwanda,2020-01-27,Recovered,0
Rwanda,2020-01-28,Confirmed,0
Rwanda,2020-01-28,Deaths,0
Rwanda,2020-01-28,Recovered,0
Rwanda,2020-01-29,Confirmed,0
Rwanda,2020-01-29,Deaths,0
Rwanda,2020-01-29,Recovered,0
Rwanda,2020-01-30,Confirmed,0
Rwanda,2020-01-30,Deaths,0
Rwanda,2020-01-30,Recovered,0
Rwanda,2020-01-31,Confirmed,0
Rwanda,2020-01-31,Deaths,0
Rwanda,2020-01-31,Recovered,0
Rwanda,2020-02-01,Confirmed,0
Rwanda,2020-02-01,Deaths,0
Rwanda,2020-02-01,Recovered,0
Rwanda,2020-02-02,Confirmed,0
Rwanda,2020-02-02,Deaths,0
Rwanda,2020-02-02,Recovered,0
Rwanda,2020-02-03,Confirmed,0
Rwanda,2020-02-03,Deaths,0
Rwanda,2020-02-03,Recovered,0
Rwanda,2020-02-04,Confirmed,0
Rwanda,2020-02-04,Deaths,0
Rwanda,2020-02-04,Recovered,0
Rwanda,2020-02-05,Confirmed,0
Rwanda,2020-02-05,Deaths,0
Rwanda,2020-02-05,Recovered,0
Rwanda,2020-02-06,Confirmed,0
Rwanda,2020-02-06,Deaths,0
Rwanda,2020-02-06,Recovered,0
Rwanda,2020-02-07,Confirmed,0
Rwanda,2020-02-07,Deaths,0
Rwanda,2020-02-07,Recovered,0
Rwanda,2020-02-08,Confirmed,0
Rwanda,2020-02-08,Deaths,0
Rwanda,2020-02-08,Recovered,0
Rwanda,2020-02-09,Confirmed,0
Rwanda,2020-02-09,Deaths,0
Rwanda,2020-02-09,Recovered,0
Rwanda,2020-02-10,Confirmed,0
Rwanda,2020-02-10,Deaths,0
Rwanda,2020-02-10,Recovered,0
Rwanda,2020-02-11,Confirmed,0
Rwanda,2020-02-11,Deaths,0
Rwanda,2020-02-11,Recovered,0
Rwanda,2020-02-12,Confirmed,0
Rwanda,2020-02-12,Deaths,0
Rwanda,2020-02-12,Recovered,0
Rwanda,2020-02-13,Confirmed,0
Rwanda,2020-02-13,Deaths,0
Rwanda,2020-02-13,Recovered,0
Rwanda,2020-02-14,Confirmed,0
Rwanda,2020-02-14,Deaths,0
Rwanda,2020-02-14,Recovered,0
Rwanda,2020-02-15,Confirmed,0
Rwanda,2020-02-15,Deaths,0
Rwanda,2020-02-15,Recovered,0
Rwanda,2020-02-16,Confirmed,0
Rwanda,2020-02-16,Deaths,0
Rwanda,2020-02-16,Recovered,0
Rwanda,2020-02-17,Confirmed,0
Rwanda,2020-02-17,Deaths,0
Rwanda,2020-02-17,Recovered,0
Rwanda,2020-02-18,Confirmed,0
Rwanda,2020-02-18,Deaths,0
Rwanda,2020-02-18,Recovered,0
Rwanda,2020-02-19,Confirmed,0
Rwanda,2020-02-19,Deaths,0
Rwanda,2020-02-19,Recovered,0
Rwanda,2020-02-20,Confirmed,0
Rwanda,2020-02-20,Deaths,0
Rwanda,2020-02-20,Recovered,0
Rwanda,2020-02-21,Confirmed,0
Rwanda,2020-02-21,Deaths,0
Rwanda,2020-02-21,Recovered,0
Rwanda,2020-02-22,Confirmed,0
Rwanda,2020-02-22,Deaths,0
Rwanda,2020-02-22,Recovered,0
Rwanda,2020-02-23,Confirmed,0
Rwanda,2020-02-23,Deaths,0
Rwanda,2020-02-23,Recovered,0
Rwanda,2020-02-24,Confirmed,0
Rwanda,2020-02-24,Deaths,0
Rwanda,2020-02-24,Recovered,0
Rwanda,2020-02-25,Confirmed,0
Rwanda,2020-02-25,Deaths,0
Rwanda,2020-02-25,Recovered,0
Rwanda,2020-02-26,Confirmed,0
Rwanda,2020-02-26,Deaths,0
Rwanda,2020-02-26,Recovered,0
Rwanda,2020-02-27,Confirmed,0
Rwanda,2020-02-27,Deaths,0
Rwanda,2020-02-27,Recovered,0
Rwanda,2020-02-28,Confirmed,0
Rwanda,2020-02-28,Deaths,0
Rwanda,2020-02-28,Recovered,0
Rwanda,2020-02-29,Confirmed,0
Rwanda,2020-02-29,Deaths,0
Rwanda,2020-02-29,Recovered,0
Rwanda,2020-03-01,Confirmed,0
Rwanda,2020-03-01,Deaths,0
Rwanda,2020-03-01,Recovered,0
Rwanda,2020-03-02,Confirmed,0
Rwanda,2020-03-02,Deaths,0
Rwanda,2020-03-02,Recovered,0
Rwanda,2020-03-03,Confirmed,0
Rwanda,2020-03-03,Deaths,0
Rwanda,2020-03-03,Recovered,0
Rwanda,2020-03-04,Confirmed,0
Rwanda,2020-03-04,Deaths,0
Rwanda,2020-03-04,Recovered,0
Rwanda,2020-03-05,Confirmed,0
Rwanda,2020-03-05,Deaths,0
Rwanda,2020-03-05,Recovered,0
Rwanda,2020-03-06,Confirmed,0
Rwanda,2020-03-06,Deaths,0
Rwanda,2020-03-06,Recovered,0
Rwanda,2020-03-07,Confirmed,0
Rwanda,2020-03-07,Deaths,0
Rwanda,2020-03-07,Recovered,0
Rwanda,2020-03-08,Confirmed,0
Rwanda,2020-03-08,Deaths,0
Rwanda,2020-03-08,Recovered,0
Rwanda,2020-03-09,Confirmed,0
Rwanda,2020-03-09,Deaths,0
Rwanda,2020-03-09,Recovered,0
Rwanda,2020-03-10,Confirmed,0
Rwanda,2020-03-10,Deaths,0
Rwanda,2020-03-10,Recovered,0
Rwanda,2020-03-11,Confirmed,0
Rwanda,2020-03-11,Deaths,0
Rwanda,2020-03-11,Recovered,0
Rwanda,2020-03-12,Confirmed,0
Rwanda,2020-03-12,Deaths,0
Rwanda,2020-03-12,Recovered,0
Rwanda,2020-03-13,Confirmed,0
Rwanda,2020-03-13,Deaths,0
Rwanda,2020-03-13,Recovered,0
Rwanda,2020-03-14,Confirmed,1
Rwanda,2020-03-14,Deaths,0
Rwanda,2020-03-14,Recovered,0
Rwanda,2020-03-15,Confirmed,1
Rwanda,2020-03-15,Deaths,0
Rwanda,2020-03-15,Recovered,0
Rwanda,2020-03-16,Confirmed,5
Rwanda,2020-03-16,Deaths,0
Rwanda,2020-03-16,Recovered,0
Rwanda,2020-03-17,Confirmed,7
Rwanda,2020-03-17,Deaths,0
Rwanda,2020-03-17,Recovered,0
Saint Lucia,2020-01-22,Confirmed,0
Saint Lucia,2020-01-22,Deaths,0
Saint Lucia,2020-01-22,Recovered,0
Saint Lucia,2020-01-23,Confirmed,0
Saint Lucia,2020-01-23,Deaths,0
Saint Lucia,2020-01-23,Recovered,0
Saint Lucia,2020-01-24,Confirmed,0
Saint Lucia,2020-01-24,Deaths,0
Saint Lucia,2020-01-24,Recovered,0
Saint Lucia,2020-01-25,Confirmed,0
Saint Lucia,2020-01-25,Deaths,0
Saint Lucia,2020-01-25,Recovered,0
Saint Lucia,2020-01-26,Confirmed,0
Saint Lucia,2020-01-26,Deaths,0
Saint Lucia,2020-01-26,Recovered,0
Saint Lucia,2020-01-27,Confirmed,0
Saint Lucia,2020-01-27,Deaths,0
Saint Lucia,2020-01-27,Recovered,0
Saint Lucia,2020-01-28,Confirmed,0
Saint Lucia,2020-01-28,Deaths,0
Saint Lucia,2020-01-28,Recovered,0
Saint Lucia,2020-01-29,Confirmed,0
Saint Lucia,2020-01-29,Deaths,0
Saint Lucia,2020-01-29,Recovered,0
Saint Lucia,2020-01-30,Confirmed,0
Saint Lucia,2020-01-30,Deaths,0
Saint Lucia,2020-01-30,Recovered,0
Saint Lucia,2020-01-31,Confirmed,0
Saint Lucia,2020-01-31,Deaths,0
Saint Lucia,2020-01-31,Recovered,0
Saint Lucia,2020-02-01,Confirmed,0
Saint Lucia,2020-02-01,Deaths,0
Saint Lucia,2020-02-01,Recovered,0
Saint Lucia,2020-02-02,Confirmed,0
Saint Lucia,2020-02-02,Deaths,0
Saint Lucia,2020-02-02,Recovered,0
Saint Lucia,2020-02-03,Confirmed,0
Saint Lucia,2020-02-03,Deaths,0
Saint Lucia,2020-02-03,Recovered,0
Saint Lucia,2020-02-04,Confirmed,0
Saint Lucia,2020-02-04,Deaths,0
Saint Lucia,2020-02-04,Recovered,0
Saint Lucia,2020-02-05,Confirmed,0
Saint Lucia,2020-02-05,Deaths,0
Saint Lucia,2020-02-05,Recovered,0
Saint Lucia,2020-02-06,Confirmed,0
Saint Lucia,2020-02-06,Deaths,0
Saint Lucia,2020-02-06,Recovered,0
Saint Lucia,2020-02-07,Confirmed,0
Saint Lucia,2020-02-07,Deaths,0
Saint Lucia,2020-02-07,Recovered,0
Saint Lucia,2020-02-08,Confirmed,0
Saint Lucia,2020-02-08,Deaths,0
Saint Lucia,2020-02-08,Recovered,0
Saint Lucia,2020-02-09,Confirmed,0
Saint Lucia,2020-02-09,Deaths,0
Saint Lucia,2020-02-09,Recovered,0
Saint Lucia,2020-02-10,Confirmed,0
Saint Lucia,2020-02-10,Deaths,0
Saint Lucia,2020-02-10,Recovered,0
Saint Lucia,2020-02-11,Confirmed,0
Saint Lucia,2020-02-11,Deaths,0
Saint Lucia,2020-02-11,Recovered,0
Saint Lucia,2020-02-12,Confirmed,0
Saint Lucia,2020-02-12,Deaths,0
Saint Lucia,2020-02-12,Recovered,0
Saint Lucia,2020-02-13,Confirmed,0
Saint Lucia,2020-02-13,Deaths,0
Saint Lucia,2020-02-13,Recovered,0
Saint Lucia,2020-02-14,Confirmed,0
Saint Lucia,2020-02-14,Deaths,0
Saint Lucia,2020-02-14,Recovered,0
Saint Lucia,2020-02-15,Confirmed,0
Saint Lucia,2020-02-15,Deaths,0
Saint Lucia,2020-02-15,Recovered,0
Saint Lucia,2020-02-16,Confirmed,0
Saint Lucia,2020-02-16,Deaths,0
Saint Lucia,2020-02-16,Recovered,0
Saint Lucia,2020-02-17,Confirmed,0
Saint Lucia,2020-02-17,Deaths,0
Saint Lucia,2020-02-17,Recovered,0
Saint Lucia,2020-02-18,Confirmed,0
Saint Lucia,2020-02-18,Deaths,0
Saint Lucia,2020-02-18,Recovered,0
Saint Lucia,2020-02-19,Confirmed,0
Saint Lucia,2020-02-19,Deaths,0
Saint Lucia,2020-02-19,Recovered,0
Saint Lucia,2020-02-20,Confirmed,0
Saint Lucia,2020-02-20,Deaths,0
Saint Lucia,2020-02-20,Recovered,0
Saint Lucia,2020-02-21,Confirmed,0
Saint Lucia,2020-02-21,Deaths,0
Saint Lucia,2020-02-21,Recovered,0
Saint Lucia,2020-02-22,Confirmed,0
Saint Lucia,2020-02-22,Deaths,0
Saint Lucia,2020-02-22,Recovered,0
Saint Lucia,2020-02-23,Confirmed,0
Saint Lucia,2020-02-23,Deaths,0
Saint Lucia,2020-02-23,Recovered,0
Saint Lucia,2020-02-24,Confirmed,0
Saint Lucia,2020-02-24,Deaths,0
Saint Lucia,2020-02-24,Recovered,0
Saint Lucia,2020-02-25,Confirmed,0
Saint Lucia,2020-02-25,Deaths,0
Saint Lucia,2020-02-25,Recovered,0
Saint Lucia,2020-02-26,Confirmed,0
Saint Lucia,2020-02-26,Deaths,0
Saint Lucia,2020-02-26,Recovered,0
Saint Lucia,2020-02-27,Confirmed,0
Saint Lucia,2020-02-27,Deaths,0
Saint Lucia,2020-02-27,Recovered,0
Saint Lucia,2020-02-28,Confirmed,0
Saint Lucia,2020-02-28,Deaths,0
Saint Lucia,2020-02-28,Recovered,0
Saint Lucia,2020-02-29,Confirmed,0
Saint Lucia,2020-02-29,Deaths,0
Saint Lucia,2020-02-29,Recovered,0
Saint Lucia,2020-03-01,Confirmed,0
Saint Lucia,2020-03-01,Deaths,0
Saint Lucia,2020-03-01,Recovered,0
Saint Lucia,2020-03-02,Confirmed,0
Saint Lucia,2020-03-02,Deaths,0
Saint Lucia,2020-03-02,Recovered,0
Saint Lucia,2020-03-03,Confirmed,0
Saint Lucia,2020-03-03,Deaths,0
Saint Lucia,2020-03-03,Recovered,0
Saint Lucia,2020-03-04,Confirmed,0
Saint Lucia,2020-03-04,Deaths,0
Saint Lucia,2020-03-04,Recovered,0
Saint Lucia,2020-03-05,Confirmed,0
Saint Lucia,2020-03-05,Deaths,0
Saint Lucia,2020-03-05,Recovered,0
Saint Lucia,2020-03-06,Confirmed,0
Saint Lucia,2020-03-06,Deaths,0
Saint Lucia,2020-03-06,Recovered,0
Saint Lucia,2020-03-07,Confirmed,0
Saint Lucia,2020-03-07,Deaths,0
Saint Lucia,2020-03-07,Recovered,0
Saint Lucia,2020-03-08,Confirmed,0
Saint Lucia,2020-03-08,Deaths,0
Saint Lucia,2020-03-08,Recovered,0
Saint Lucia,2020-03-09,Confirmed,0
Saint Lucia,2020-03-09,Deaths,0
Saint Lucia,2020-03-09,Recovered,0
Saint Lucia,2020-03-10,Confirmed,0
Saint Lucia,2020-03-10,Deaths,0
Saint Lucia,2020-03-10,Recovered,0
Saint Lucia,2020-03-11,Confirmed,0
Saint Lucia,2020-03-11,Deaths,0
Saint Lucia,2020-03-11,Recovered,0
Saint Lucia,2020-03-12,Confirmed,0
Saint Lucia,2020-03-12,Deaths,0
Saint Lucia,2020-03-12,Recovered,0
Saint Lucia,2020-03-13,Confirmed,0
Saint Lucia,2020-03-13,Deaths,0
Saint Lucia,2020-03-13,Recovered,0
Saint Lucia,2020-03-14,Confirmed,1
Saint Lucia,2020-03-14,Deaths,0
Saint Lucia,2020-03-14,Recovered,0
Saint Lucia,2020-03-15,Confirmed,2
Saint Lucia,2020-03-15,Deaths,0
Saint Lucia,2020-03-15,Recovered,0
Saint Lucia,2020-03-16,Confirmed,2
Saint Lucia,2020-03-16,Deaths,0
Saint Lucia,2020-03-16,Recovered,0
Saint Lucia,2020-03-17,Confirmed,2
Saint Lucia,2020-03-17,Deaths,0
Saint Lucia,2020-03-17,Recovered,0
Saint Vincent and the Grenadines,2020-01-22,Confirmed,0
Saint Vincent and the Grenadines,2020-01-22,Deaths,0
Saint Vincent and the Grenadines,2020-01-22,Recovered,0
Saint Vincent and the Grenadines,2020-01-23,Confirmed,0
Saint Vincent and the Grenadines,2020-01-23,Deaths,0
Saint Vincent and the Grenadines,2020-01-23,Recovered,0
Saint Vincent and the Grenadines,2020-01-24,Confirmed,0
Saint Vincent and the Grenadines,2020-01-24,Deaths,0
Saint Vincent and the Grenadines,2020-01-24,Recovered,0
Saint Vincent and the Grenadines,2020-01-25,Confirmed,0
Saint Vincent and the Grenadines,2020-01-25,Deaths,0
Saint Vincent and the Grenadines,2020-01-25,Recovered,0
Saint Vincent and the Grenadines,2020-01-26,Confirmed,0
Saint Vincent and the Grenadines,2020-01-26,Deaths,0
Saint Vincent and the Grenadines,2020-01-26,Recovered,0
Saint Vincent and the Grenadines,2020-01-27,Confirmed,0
